row_idx,primary_id,aggregate_id,categorical_label
864,712.094,nlin,nlin
865,709.2282,math,math
866,808.2071,hep-ph,hep-ph
867,801.2197,math-ph,math-ph
868,704.0929,hep-th,hep-th
869,710.3625,hep-lat,hep-lat
870,704.2175,astro-ph,astro-ph
871,805.223,cond-mat,cond-mat
872,707.2296,math,math
873,708.3436,nucl-th,nucl-th
874,806.2778,cond-mat,cond-mat
875,805.2953,astro-ph,astro-ph
876,801.0303,hep-ph,hep-ph
877,802.1162,quant-ph,quant-ph
878,705.4283,astro-ph,astro-ph
879,804.0265,physics,physics
880,711.3245,cond-mat,cond-mat
881,807.2924,math-ph,math-ph
882,803.4337,quant-ph,quant-ph
883,709.3371,hep-ex,hep-ex
884,804.3696,math,math
885,805.1922,astro-ph,astro-ph
886,804.0233,astro-ph,astro-ph
887,806.24,physics,physics
888,709.1998,physics,physics
889,804.414,physics,physics
890,803.1282,cond-mat,cond-mat
891,811.0778,cs,cs
892,805.1483,physics,physics
893,709.1748,physics,physics
894,706.3356,nucl-ex,nucl-ex
895,802.2486,physics,physics
896,808.0682,hep-ph,hep-ph
897,707.2224,math,math
898,807.2803,astro-ph,astro-ph
899,802.2881,cond-mat,cond-mat
900,811.3132,math,math
901,704.0115,math,math
902,804.462,hep-ph,hep-ph
903,804.3501,nucl-th,nucl-th
904,805.1022,cond-mat,cond-mat
905,808.0501,cond-mat,cond-mat
906,711.4486,math,math
907,705.2727,cond-mat,cond-mat
908,705.1902,hep-ph,hep-ph
909,805.4789,astro-ph,astro-ph
910,707.1359,cond-mat,cond-mat
911,805.4408,astro-ph,astro-ph
912,705.3333,quant-ph,quant-ph
913,810.2888,hep-ex,hep-ex
914,712.0302,cond-mat,cond-mat
915,804.1895,physics,physics
916,810.3971,astro-ph,astro-ph
917,705.016,physics,physics
918,712.0618,astro-ph,astro-ph
919,806.3496,astro-ph,astro-ph
920,711.0996,gr-qc,gr-qc
921,712.07,hep-th,hep-th
922,812.0461,physics,physics
923,706.1932,quant-ph,quant-ph
924,712.0436,cond-mat,cond-mat
925,801.0178,cond-mat,cond-mat
926,710.586,math,math
927,804.0501,quant-ph,quant-ph
928,712.2447,hep-ph,hep-ph
929,710.5439,cond-mat,cond-mat
930,707.4603,astro-ph,astro-ph
931,804.4842,math,math
932,708.0121,q-fin,q-fin
933,805.3127,quant-ph,quant-ph
934,806.3582,astro-ph,astro-ph
935,810.0003,astro-ph,astro-ph
936,707.1814,quant-ph,quant-ph
937,711.1714,nucl-th,nucl-th
938,706.0808,astro-ph,astro-ph
939,710.5124,hep-ex,hep-ex
940,705.1167,astro-ph,astro-ph
941,806.4596,cond-mat,cond-mat
942,706.2631,math,math
943,801.0663,hep-ph,hep-ph
944,808.3844,quant-ph,quant-ph
945,804.3827,gr-qc,gr-qc
946,806.1696,cond-mat,cond-mat
947,801.1615,cond-mat,cond-mat
948,801.169,physics,physics
949,805.1235,math,math
950,710.0837,astro-ph,astro-ph
951,708.3808,astro-ph,astro-ph
952,710.4428,physics,physics
953,809.2568,physics,physics
954,707.0173,math,math
955,802.3317,math-ph,math-ph
956,711.1931,cond-mat,cond-mat
957,707.2667,cond-mat,cond-mat
958,809.5056,astro-ph,astro-ph
959,804.045,math,math
960,804.3643,q-bio,q-bio
961,711.0911,physics,physics
962,708.1986,quant-ph,quant-ph
963,708.3666,cond-mat,cond-mat
964,810.5616,quant-ph,quant-ph
965,710.1063,hep-th,hep-th
966,710.3273,physics,physics
967,805.4024,math-ph,math-ph
968,708.441,hep-ph,hep-ph
969,711.4223,hep-ph,hep-ph
970,801.1707,astro-ph,astro-ph
971,803.3833,hep-th,hep-th
972,711.1446,hep-th,hep-th
973,706.0264,quant-ph,quant-ph
974,803.0746,astro-ph,astro-ph
975,809.4407,astro-ph,astro-ph
976,710.1905,nucl-th,nucl-th
977,802.1297,cond-mat,cond-mat
978,807.2983,cs,cs
979,801.3239,cs,cs
980,810.1458,math-ph,math-ph
981,706.2461,physics,physics
982,810.123,hep-ph,hep-ph
983,807.145,cond-mat,cond-mat
984,710.0777,hep-ph,hep-ph
985,708.0241,hep-ph,hep-ph
986,810.0047,physics,physics
987,810.5287,astro-ph,astro-ph
988,708.1505,quant-ph,quant-ph
989,710.5885,math,math
990,810.3753,hep-ex,hep-ex
991,710.4386,hep-th,hep-th
992,806.2927,quant-ph,quant-ph
993,710.5665,q-bio,q-bio
994,712.3155,cs,cs
995,707.3613,cond-mat,cond-mat
996,712.3209,hep-ph,hep-ph
997,808.2186,cond-mat,cond-mat
998,807.1176,cond-mat,cond-mat
999,705.0149,cond-mat,cond-mat
1000,704.2363,math,math
1001,802.3713,astro-ph,astro-ph
1002,708.0202,math,math
1003,807.1171,hep-ph,hep-ph
1004,802.1727,astro-ph,astro-ph
1005,809.0031,cond-mat,cond-mat
1006,709.187,cond-mat,cond-mat
1007,812.2429,hep-th,hep-th
1008,710.4797,cs,cs
1009,709.2668,hep-ph,hep-ph
1010,807.2996,nucl-th,nucl-th
1011,801.1131,cond-mat,cond-mat
1012,711.3049,math,math
1013,706.2687,astro-ph,astro-ph
1014,704.2798,hep-ph,hep-ph
1015,709.1848,hep-ph,hep-ph
1016,806.303,physics,physics
1017,803.1218,math-ph,math-ph
1018,706.1722,astro-ph,astro-ph
1019,810.3976,hep-lat,hep-lat
1020,810.4884,cs,cs
1021,705.3314,hep-ph,hep-ph
1022,705.0543,cs,cs
1023,803.3155,astro-ph,astro-ph
1024,706.2818,cond-mat,cond-mat
1025,710.3902,nucl-ex,nucl-ex
1026,804.3159,quant-ph,quant-ph
1027,709.3256,cond-mat,cond-mat
1028,708.213,math,math
1029,805.3544,q-bio,q-bio
1030,808.2095,cond-mat,cond-mat
1031,812.1781,astro-ph,astro-ph
1032,802.0402,math-ph,math-ph
1033,808.1503,physics,physics
1034,709.177,cond-mat,cond-mat
1035,812.0125,math,math
1036,809.4621,math,math
1037,711.0427,astro-ph,astro-ph
1038,708.0881,cond-mat,cond-mat
1039,807.1187,math,math
1040,805.2566,physics,physics
1041,802.123,nucl-th,nucl-th
1042,812.0182,math,math
1043,807.3504,physics,physics
1044,804.0319,astro-ph,astro-ph
1045,812.0134,physics,physics
1046,809.1919,gr-qc,gr-qc
1047,809.1727,cond-mat,cond-mat
1048,710.347,math,math
1049,705.2841,nlin,nlin
1050,706.1167,hep-th,hep-th
1051,801.389,cond-mat,cond-mat
1052,802.1106,math,math
1053,805.1677,hep-ph,hep-ph
1054,712.1892,math,math
1055,811.0412,cond-mat,cond-mat
1056,812.2678,cond-mat,cond-mat
1057,709.0734,astro-ph,astro-ph
1058,809.2313,math,math
1059,809.3722,astro-ph,astro-ph
1060,710.1379,hep-th,hep-th
1061,808.0782,physics,physics
1062,805.0475,cond-mat,cond-mat
1063,804.2712,cond-mat,cond-mat
1064,708.2423,hep-ph,hep-ph
1065,807.3024,math,math
1066,707.2959,hep-ph,hep-ph
1067,801.062,cond-mat,cond-mat
1068,803.4515,physics,physics
1069,705.2311,physics,physics
1070,710.2444,hep-lat,hep-lat
1071,708.1675,math,math
1072,706.3175,cond-mat,cond-mat
1073,802.0156,math,math
1074,710.2507,nlin,nlin
1075,806.1913,gr-qc,gr-qc
1076,711.4033,cond-mat,cond-mat
1077,807.2832,math,math
1078,705.3199,astro-ph,astro-ph
1079,708.2321,math,math
1080,809.1746,quant-ph,quant-ph
1081,809.1187,math,math
1082,801.033,math,math
1083,712.3534,cond-mat,cond-mat
1084,804.2971,astro-ph,astro-ph
1085,806.4333,math,math
1086,712.3727,astro-ph,astro-ph
1087,810.3211,quant-ph,quant-ph
1088,807.3059,q-fin,q-fin
1089,710.4131,gr-qc,gr-qc
1090,804.2515,cond-mat,cond-mat
1091,802.1738,cs,cs
1092,811.468,math,math
1093,808.269,math,math
1094,810.4728,math,math
1095,804.1489,math,math
1096,803.3378,cond-mat,cond-mat
1097,811.0338,cond-mat,cond-mat
1098,705.3334,hep-ph,hep-ph
1099,709.366,math,math
1100,710.2466,math,math
1101,811.0502,nucl-th,nucl-th
1102,803.1067,math,math
1103,805.182,astro-ph,astro-ph
1104,806.1856,astro-ph,astro-ph
1105,711.2018,hep-ph,hep-ph
1106,704.155,physics,physics
1107,710.1356,cond-mat,cond-mat
1108,802.2714,astro-ph,astro-ph
1109,708.1813,math,math
1110,805.4703,cond-mat,cond-mat
1111,806.0569,math,math
1112,807.2022,hep-ph,hep-ph
1113,806.3012,math,math
1114,801.3689,math,math
1115,704.0789,astro-ph,astro-ph
1116,805.0551,math,math
1117,805.1798,cs,cs
1118,712.0387,astro-ph,astro-ph
1119,809.3271,math,math
1120,810.0531,cond-mat,cond-mat
1121,805.406,cs,cs
1122,706.1156,cond-mat,cond-mat
1123,810.2484,cond-mat,cond-mat
1124,707.2928,astro-ph,astro-ph
1125,812.1166,cond-mat,cond-mat
1126,804.1224,nlin,nlin
1127,809.1675,cond-mat,cond-mat
1128,711.4088,physics,physics
1129,809.2481,astro-ph,astro-ph
1130,810.3925,q-bio,q-bio
1131,806.3206,cond-mat,cond-mat
1132,712.3586,cond-mat,cond-mat
1133,804.0126,astro-ph,astro-ph
1134,807.1162,cs,cs
1135,710.4462,cond-mat,cond-mat
1136,804.1688,gr-qc,gr-qc
1137,807.2344,math,math
1138,801.4093,astro-ph,astro-ph
1139,803.2069,quant-ph,quant-ph
1140,806.2909,math,math
1141,704.2213,math,math
1142,803.0779,quant-ph,quant-ph
1143,811.4343,math,math
1144,705.0829,cond-mat,cond-mat
1145,811.1698,gr-qc,gr-qc
1146,707.0603,quant-ph,quant-ph
1147,812.2169,physics,physics
1148,711.4287,math,math
1149,812.0585,astro-ph,astro-ph
1150,804.1608,math-ph,math-ph
1151,708.1673,cond-mat,cond-mat
1152,803.1517,cond-mat,cond-mat
1153,805.1156,cond-mat,cond-mat
1154,711.4068,cond-mat,cond-mat
1155,708.4271,math,math
1156,807.4716,cond-mat,cond-mat
1157,706.428,cond-mat,cond-mat
1158,708.0315,math,math
1159,711.2588,math-ph,math-ph
1160,811.45,math,math
1161,801.0968,astro-ph,astro-ph
1162,805.2106,gr-qc,gr-qc
1163,710.3387,hep-ph,hep-ph
1164,807.0666,math,math
1165,805.4758,astro-ph,astro-ph
1166,704.3167,hep-ph,hep-ph
1167,806.222,cond-mat,cond-mat
1168,801.0838,cond-mat,cond-mat
1169,806.2953,math,math
1170,803.0533,math-ph,math-ph
1171,709.2746,astro-ph,astro-ph
1172,812.1422,hep-th,hep-th
1173,801.3801,gr-qc,gr-qc
1174,712.1262,cond-mat,cond-mat
1175,808.1612,physics,physics
1176,807.4314,physics,physics
1177,706.1159,math,math
1178,712.1627,math,math
1179,709.2669,cond-mat,cond-mat
1180,710.1654,astro-ph,astro-ph
1181,708.1273,math,math
1182,802.0196,math,math
1183,706.2295,math-ph,math-ph
1184,706.4083,astro-ph,astro-ph
1185,810.3433,cond-mat,cond-mat
1186,807.1818,q-fin,q-fin
1187,802.2909,math-ph,math-ph
1188,809.0703,hep-ph,hep-ph
1189,707.2665,hep-ph,hep-ph
1190,708.2284,astro-ph,astro-ph
1191,804.2116,math-ph,math-ph
1192,803.3165,math,math
1193,804.2419,math-ph,math-ph
1194,809.1143,math,math
1195,806.3005,cond-mat,cond-mat
1196,801.343,astro-ph,astro-ph
1197,801.2818,math,math
1198,812.2584,astro-ph,astro-ph
1199,711.1968,physics,physics
1200,810.2492,math,math
1201,711.4583,astro-ph,astro-ph
1202,712.0328,hep-ph,hep-ph
1203,708.1457,cond-mat,cond-mat
1204,705.0879,cond-mat,cond-mat
1205,805.4768,hep-ph,hep-ph
1206,811.2459,cond-mat,cond-mat
1207,810.39,cs,cs
1208,808.0207,math-ph,math-ph
1209,811.4631,physics,physics
1210,712.017,q-bio,q-bio
1211,803.1381,astro-ph,astro-ph
1212,810.4147,hep-ph,hep-ph
1213,801.2998,hep-ph,hep-ph
1214,704.2437,physics,physics
1215,807.0947,physics,physics
1216,807.1944,astro-ph,astro-ph
1217,811.0486,hep-ph,hep-ph
1218,805.4009,physics,physics
1219,802.1922,astro-ph,astro-ph
1220,704.1575,math,math
1221,805.1215,cond-mat,cond-mat
1222,712.3213,math,math
1223,811.1549,math,math
1224,705.4618,cs,cs
1225,707.4025,physics,physics
1226,812.1245,physics,physics
1227,711.1897,math,math
1228,712.3522,hep-th,hep-th
1229,806.1762,physics,physics
1230,804.2255,cond-mat,cond-mat
1231,801.4114,math,math
1232,806.3587,math,math
1233,710.4849,physics,physics
1234,709.2758,physics,physics
1235,804.4258,math,math
1236,712.3733,math,math
1237,810.1822,hep-ex,hep-ex
1238,804.2634,astro-ph,astro-ph
1239,807.4277,math,math
1240,804.034,math,math
1241,807.2821,astro-ph,astro-ph
1242,705.1538,astro-ph,astro-ph
1243,710.3522,hep-lat,hep-lat
1244,807.328,cond-mat,cond-mat
1245,809.2207,physics,physics
1246,810.4197,cond-mat,cond-mat
1247,812.3379,math,math
1248,807.3865,cs,cs
1249,807.0582,cond-mat,cond-mat
1250,711.2849,math,math
1251,710.5479,physics,physics
1252,810.0268,astro-ph,astro-ph
1253,805.1977,cond-mat,cond-mat
1254,707.0336,cs,cs
1255,807.4624,nucl-th,nucl-th
1256,811.1891,cond-mat,cond-mat
1257,708.0212,cond-mat,cond-mat
1258,806.1711,cs,cs
1259,707.2695,astro-ph,astro-ph
1260,705.2802,math,math
1261,810.4775,astro-ph,astro-ph
1262,802.3833,hep-ph,hep-ph
1263,805.4012,astro-ph,astro-ph
1264,806.4132,astro-ph,astro-ph
1265,706.0607,quant-ph,quant-ph
1266,810.1133,hep-ex,hep-ex
1267,709.065,math,math
1268,710.3227,math,math
1269,810.1429,astro-ph,astro-ph
1270,801.2091,quant-ph,quant-ph
1271,708.1972,nucl-ex,nucl-ex
1272,709.3319,cond-mat,cond-mat
1273,805.4364,physics,physics
1274,804.4422,cond-mat,cond-mat
1275,712.2553,cs,cs
1276,802.1443,nucl-ex,nucl-ex
1277,803.2428,math,math
1278,810.2159,hep-lat,hep-lat
1279,807.0272,cond-mat,cond-mat
1280,808.1979,cond-mat,cond-mat
1281,806.2704,math,math
1282,811.3713,physics,physics
1283,708.3944,nucl-ex,nucl-ex
1284,805.413,nlin,nlin
1285,706.3838,astro-ph,astro-ph
1286,708.35,nucl-th,nucl-th
1287,805.4593,quant-ph,quant-ph
1288,708.4348,physics,physics
1289,704.1748,physics,physics
1290,808.1249,astro-ph,astro-ph
1291,810.4382,astro-ph,astro-ph
1292,711.1051,cond-mat,cond-mat
1293,812.3799,hep-ph,hep-ph
1294,801.1441,math,math
1295,709.0276,cond-mat,cond-mat
1296,704.1957,quant-ph,quant-ph
1297,705.1998,math-ph,math-ph
1298,812.3142,cond-mat,cond-mat
1299,801.0372,cond-mat,cond-mat
1300,708.4122,astro-ph,astro-ph
1301,803.2964,cond-mat,cond-mat
1302,810.1547,math,math
1303,808.2589,cond-mat,cond-mat
1304,805.4656,nucl-ex,nucl-ex
1305,706.1067,astro-ph,astro-ph
1306,712.0749,physics,physics
1307,808.1544,nucl-ex,nucl-ex
1308,806.272,hep-ph,hep-ph
1309,802.3776,nlin,nlin
1310,707.467,astro-ph,astro-ph
1311,708.1151,hep-th,hep-th
1312,709.2229,hep-ph,hep-ph
1313,710.4504,hep-ph,hep-ph
1314,707.2195,quant-ph,quant-ph
1315,811.399,math,math
1316,806.0309,math,math
1317,806.3932,astro-ph,astro-ph
1318,810.2549,gr-qc,gr-qc
1319,705.2481,hep-ph,hep-ph
1320,810.2092,astro-ph,astro-ph
1321,802.0224,cond-mat,cond-mat
1322,804.0816,math,math
1323,704.3417,math,math
1324,710.1892,math,math
1325,802.295,physics,physics
1326,801.1526,math,math
1327,710.2587,cond-mat,cond-mat
1328,803.1529,math,math
1329,807.4669,astro-ph,astro-ph
1330,803.0541,cond-mat,cond-mat
1331,707.1474,math,math
1332,812.2457,hep-ph,hep-ph
1333,801.4568,astro-ph,astro-ph
1334,806.4743,math,math
1335,806.2326,math,math
1336,807.407,math-ph,math-ph
1337,709.2197,nucl-th,nucl-th
1338,801.2374,hep-ph,hep-ph
1339,806.1238,gr-qc,gr-qc
1340,803.0024,cond-mat,cond-mat
1341,812.1484,stat,stat
1342,707.3094,quant-ph,quant-ph
1343,712.0272,gr-qc,gr-qc
1344,810.4763,hep-lat,hep-lat
1345,806.004,nucl-ex,nucl-ex
1346,707.4629,astro-ph,astro-ph
1347,706.3424,astro-ph,astro-ph
1348,709.4372,cond-mat,cond-mat
1349,812.1764,cond-mat,cond-mat
1350,712.384,math,math
1351,704.2528,math,math
1352,712.3078,nlin,nlin
1353,704.1571,cs,cs
1354,803.3543,cond-mat,cond-mat
1355,710.2521,math,math
1356,706.0091,cond-mat,cond-mat
1357,709.125,physics,physics
1358,809.2187,math-ph,math-ph
1359,710.4113,quant-ph,quant-ph
1360,806.3971,astro-ph,astro-ph
1361,802.4193,quant-ph,quant-ph
1362,705.176,cs,cs
1363,810.541,cond-mat,cond-mat
1364,706.1324,astro-ph,astro-ph
1365,708.2199,math,math
1366,811.3425,math,math
1367,807.3586,cond-mat,cond-mat
1368,704.1414,math,math
1369,810.3059,cond-mat,cond-mat
1370,806.4687,math,math
1371,804.4232,hep-ph,hep-ph
1372,710.3817,cs,cs
1373,804.2685,cond-mat,cond-mat
1374,810.197,quant-ph,quant-ph
1375,803.4276,physics,physics
1376,807.1852,cond-mat,cond-mat
1377,802.1244,cs,cs
1378,707.1207,cond-mat,cond-mat
1379,812.0334,hep-lat,hep-lat
1380,710.1525,cs,cs
1381,807.1127,quant-ph,quant-ph
1382,707.3197,cond-mat,cond-mat
1383,712.0427,gr-qc,gr-qc
1384,705.1531,hep-ph,hep-ph
1385,807.3551,astro-ph,astro-ph
1386,709.12,cond-mat,cond-mat
1387,708.0242,cs,cs
1388,801.3435,q-bio,q-bio
1389,805.4518,hep-ph,hep-ph
1390,711.004,gr-qc,gr-qc
1391,802.0407,cond-mat,cond-mat
1392,705.1764,nucl-th,nucl-th
1393,707.1268,hep-ph,hep-ph
1394,805.4064,physics,physics
1395,705.3513,hep-ex,hep-ex
1396,706.3091,math,math
1397,804.3111,astro-ph,astro-ph
1398,704.2663,cond-mat,cond-mat
1399,806.458,math,math
1400,811.2,astro-ph,astro-ph
1401,809.2752,math,math
1402,708.3333,math,math
1403,809.355,cond-mat,cond-mat
1404,710.3389,math,math
1405,810.5578,cs,cs
1406,712.2119,astro-ph,astro-ph
1407,708.0701,cond-mat,cond-mat
1408,710.3631,astro-ph,astro-ph
1409,804.0259,math,math
1410,709.2869,physics,physics
1411,801.1273,cond-mat,cond-mat
1412,710.4455,cond-mat,cond-mat
1413,712.3614,astro-ph,astro-ph
1414,704.2545,astro-ph,astro-ph
1415,809.187,astro-ph,astro-ph
1416,711.1825,hep-ph,hep-ph
1417,708.4245,cond-mat,cond-mat
1418,704.1166,nlin,nlin
1419,811.3579,stat,stat
1420,809.4643,cond-mat,cond-mat
1421,811.0135,cs,cs
1422,712.1599,astro-ph,astro-ph
1423,807.4766,astro-ph,astro-ph
1424,709.0685,physics,physics
1425,805.3069,quant-ph,quant-ph
1426,805.3597,hep-ph,hep-ph
1427,712.4147,hep-th,hep-th
1428,708.0702,nlin,nlin
1429,710.4515,astro-ph,astro-ph
1430,811.2223,astro-ph,astro-ph
1431,710.0939,math,math
1432,711.1388,astro-ph,astro-ph
1433,806.4612,cond-mat,cond-mat
1434,708.3905,hep-ph,hep-ph
1435,805.0626,hep-th,hep-th
1436,811.2276,math,math
1437,809.0153,math,math
1438,803.0417,quant-ph,quant-ph
1439,801.2193,quant-ph,quant-ph
1440,807.1539,math,math
1441,705.3735,math,math
1442,804.2442,physics,physics
1443,803.1855,cond-mat,cond-mat
1444,708.2704,cond-mat,cond-mat
1445,803.4288,astro-ph,astro-ph
1446,707.4385,math,math
1447,809.3489,physics,physics
1448,712.4315,math,math
1449,811.3068,gr-qc,gr-qc
1450,709.183,cond-mat,cond-mat
1451,805.2429,physics,physics
1452,804.0352,cs,cs
1453,806.2257,cond-mat,cond-mat
1454,706.2676,hep-ph,hep-ph
1455,706.0024,physics,physics
1456,706.2685,hep-ph,hep-ph
1457,811.3763,cond-mat,cond-mat
1458,709.3289,cond-mat,cond-mat
1459,704.1719,hep-ph,hep-ph
1460,712.3731,hep-ph,hep-ph
1461,811.1203,hep-lat,hep-lat
1462,810.4951,astro-ph,astro-ph
1463,807.4083,physics,physics
1464,704.1939,quant-ph,quant-ph
1465,811.1951,cond-mat,cond-mat
1466,705.3861,math,math
1467,808.2469,astro-ph,astro-ph
1468,705.4544,physics,physics
1469,711.1926,hep-ex,hep-ex
1470,809.0257,cs,cs
1471,812.2078,cond-mat,cond-mat
1472,709.0379,cond-mat,cond-mat
1473,811.2864,cond-mat,cond-mat
1474,704.2997,astro-ph,astro-ph
1475,705.1176,math,math
1476,706.3236,astro-ph,astro-ph
1477,810.2162,astro-ph,astro-ph
1478,706.1827,physics,physics
1479,808.0104,astro-ph,astro-ph
1480,705.4033,cond-mat,cond-mat
1481,801.0048,physics,physics
1482,706.2139,astro-ph,astro-ph
1483,710.3811,cond-mat,cond-mat
1484,804.3736,hep-ex,hep-ex
1485,712.4139,math,math
1486,806.3669,astro-ph,astro-ph
1487,811.1806,hep-ph,hep-ph
1488,804.1624,astro-ph,astro-ph
1489,712.124,math,math
1490,704.2087,quant-ph,quant-ph
1491,811.4101,math,math
1492,804.2023,cond-mat,cond-mat
1493,709.3847,cond-mat,cond-mat
1494,803.1321,cs,cs
1495,709.1921,astro-ph,astro-ph
1496,803.3174,cond-mat,cond-mat
1497,807.3915,astro-ph,astro-ph
1498,801.093,physics,physics
1499,810.3299,math,math
1500,801.2955,math,math
1501,710.4151,hep-th,hep-th
1502,704.0506,cond-mat,cond-mat
1503,802.413,cs,cs
1504,802.2806,math,math
1505,711.2453,math,math
1506,710.1798,nucl-ex,nucl-ex
1507,802.3501,cond-mat,cond-mat
1508,707.4327,gr-qc,gr-qc
1509,805.1269,math,math
1510,812.3336,gr-qc,gr-qc
1511,708.3699,quant-ph,quant-ph
1512,802.1935,astro-ph,astro-ph
1513,704.0128,astro-ph,astro-ph
1514,811.0437,hep-ph,hep-ph
1515,709.0345,math,math
1516,807.3257,math,math
1517,706.4444,astro-ph,astro-ph
1518,809.3598,cond-mat,cond-mat
1519,808.167,physics,physics
1520,705.0146,astro-ph,astro-ph
1521,711.3021,cond-mat,cond-mat
1522,803.4091,physics,physics
1523,811.3573,astro-ph,astro-ph
1524,810.1387,math-ph,math-ph
1525,810.388,math,math
1526,707.0028,astro-ph,astro-ph
1527,710.4214,cond-mat,cond-mat
1528,708.4345,astro-ph,astro-ph
1529,712.1633,astro-ph,astro-ph
1530,709.0065,hep-ph,hep-ph
1531,711.4237,math-ph,math-ph
1532,812.0368,hep-ph,hep-ph
1533,711.2571,math,math
1534,712.3726,gr-qc,gr-qc
1535,809.0298,math,math
1536,808.0741,math,math
1537,811.471,cond-mat,cond-mat
1538,708.2455,hep-th,hep-th
1539,801.238,astro-ph,astro-ph
1540,705.2424,cond-mat,cond-mat
1541,811.0931,astro-ph,astro-ph
1542,712.2549,math,math
1543,811.3982,astro-ph,astro-ph
1544,805.2213,cond-mat,cond-mat
1545,806.2114,math,math
1546,806.0811,cond-mat,cond-mat
1547,707.2714,cond-mat,cond-mat
1548,803.3619,astro-ph,astro-ph
1549,707.4114,cond-mat,cond-mat
1550,808.3822,hep-ph,hep-ph
1551,712.16,gr-qc,gr-qc
1552,710.1179,cond-mat,cond-mat
1553,808.1525,math,math
1554,708.1257,astro-ph,astro-ph
1555,803.1977,math-ph,math-ph
1556,801.3826,math,math
1557,708.1319,hep-ph,hep-ph
1558,706.1532,hep-ph,hep-ph
1559,810.1183,quant-ph,quant-ph
1560,802.3778,astro-ph,astro-ph
1561,801.0292,cond-mat,cond-mat
1562,812.0275,physics,physics
1563,708.0801,astro-ph,astro-ph
1564,807.2947,nucl-th,nucl-th
1565,812.0429,quant-ph,quant-ph
1566,707.1592,hep-ph,hep-ph
1567,709.0712,math,math
1568,708.3907,math,math
1569,712.1793,hep-th,hep-th
1570,811.1414,cond-mat,cond-mat
1571,711.146,cond-mat,cond-mat
1572,805.3393,cond-mat,cond-mat
1573,709.1576,math,math
1574,812.0562,math-ph,math-ph
1575,807.2212,quant-ph,quant-ph
1576,710.5371,hep-lat,hep-lat
1577,711.4941,astro-ph,astro-ph
1578,711.3306,cs,cs
1579,704.226,q-bio,q-bio
1580,806.2343,astro-ph,astro-ph
1581,807.0114,quant-ph,quant-ph
1582,708.1136,q-bio,q-bio
1583,808.1229,cond-mat,cond-mat
1584,707.4666,cond-mat,cond-mat
1585,809.2035,math,math
1586,704.1055,astro-ph,astro-ph
1587,707.2752,astro-ph,astro-ph
1588,811.1318,hep-ph,hep-ph
1589,810.1412,hep-ph,hep-ph
1590,704.0503,math,math
1591,810.4065,astro-ph,astro-ph
1592,806.336,hep-ph,hep-ph
1593,710.0648,hep-th,hep-th
1594,711.1733,quant-ph,quant-ph
1595,710.5919,hep-ex,hep-ex
1596,710.5823,hep-ph,hep-ph
1597,711.4926,physics,physics
1598,810.4635,physics,physics
1599,803.1227,cs,cs
1600,709.1618,nucl-ex,nucl-ex
1601,811.4082,cond-mat,cond-mat
1602,712.2499,nucl-th,nucl-th
1603,804.3447,math,math
1604,806.2507,gr-qc,gr-qc
1605,810.2624,astro-ph,astro-ph
1606,804.1043,hep-ex,hep-ex
1607,812.1013,gr-qc,gr-qc
1608,706.0857,hep-th,hep-th
1609,707.0294,hep-ph,hep-ph
1610,708.1574,math,math
1611,712.0932,cs,cs
1612,812.3737,astro-ph,astro-ph
1613,709.2445,cs,cs
1614,804.4188,math,math
1615,704.1385,math,math
1616,705.0697,hep-ph,hep-ph
1617,801.3122,cond-mat,cond-mat
1618,805.4025,hep-th,hep-th
1619,804.3811,hep-th,hep-th
1620,710.4523,astro-ph,astro-ph
