row_idx,primary_id,aggregate_id,categorical_label,scalar_label
1007,3230,Americas,1,
1008,39197,Americas,1,
1009,31013,World,0,20.34
1010,476,World,0,9.89
1011,26509,Americas,1,
1012,33954,Americas,1,30.0
1013,15322,World,0,15.7
1014,40215,Middle East,8,14.0
1015,2191,World,0,
1016,5352,Americas,1,17.59
1017,21920,Europe,4,
1018,7911,World,0,
1019,15865,Americas,1,
1020,36105,Americas,1,9.0
1021,20084,Americas,1,19.0
1022,20019,Europe,4,
1023,19608,Americas,1,26.71
1024,4104,Americas,1,28.95
1025,6835,Americas,1,
1026,22930,Americas,1,26.51
1027,36511,World,0,
1028,6267,Asia,2,6.42
1029,23719,Americas,1,
1030,6316,Americas,1,
1031,12821,Americas,1,21.99
1032,10079,Americas,1,25.99
1033,8477,Americas,1,
1034,8677,Americas,1,11.99
1035,18487,Americas,1,36.01
1036,2875,Americas,1,5.79
1037,16550,Americas,1,
1038,17395,Americas,1,5.01
1039,26897,Americas,1,20.0
1040,34459,Americas,1,16.21
1041,35908,Americas,1,15.64
1042,6809,Americas,1,
1043,12263,Americas,1,
1044,29421,Americas,1,13.79
1045,8957,World,0,20.95
1046,11225,Americas,1,17.14
1047,15101,Americas,1,
1048,9444,Americas,1,38.0
1049,25100,Ancient Civilizations,7,7.58
1050,38846,Europe,4,
1051,32810,Europe,4,10.84
1052,29013,Europe,4,16.61
1053,16132,Military,3,
1054,19765,World,0,
1055,25348,Americas,1,27.27
1056,12346,Americas,1,21.99
1057,40707,Military,3,
1058,28438,Americas,1,17.93
1059,27014,World,0,13.54
1060,10059,Military,3,
1061,20966,Americas,1,14.27
1062,11239,Americas,1,21.99
1063,16734,Americas,1,34.82
1064,6925,Americas,1,15.58
1065,12599,Americas,1,21.99
1066,19487,Americas,1,
1067,32048,World,0,
1068,40175,Americas,1,18.5
1069,39468,Military,3,43.5
1070,39351,Russia,5,86.07
1071,16548,Americas,1,14.95
1072,31675,Americas,1,
1073,5227,World,0,14.38
1074,7980,Americas,1,
1075,21000,Americas,1,16.41
1076,25588,Americas,1,
1077,25313,Americas,1,17.95
1078,10031,Americas,1,
1079,17457,Americas,1,
1080,33180,Americas,1,48.96
1081,24138,Military,3,
1082,6365,Americas,1,8.61
1083,12915,Americas,1,18.59
1084,12184,Americas,1,19.96
1085,29209,Military,3,20.43
1086,40840,Americas,1,
1087,20814,World,0,
1088,39520,Middle East,8,
1089,26360,Australia & Oceania,10,16.85
1090,40893,Europe,4,
1091,9975,World,0,5.48
1092,41324,Military,3,19.6
1093,3281,Americas,1,16.45
1094,36719,Military,3,17.82
1095,40742,Military,3,15.49
1096,9750,Americas,1,18.13
1097,18149,Americas,1,42.0
1098,37885,Military,3,22.19
1099,18600,Europe,4,21.95
1100,23815,Americas,1,24.99
1101,30213,Americas,1,22.5
1102,28698,Americas,1,
1103,32061,Military,3,29.29
1104,1864,Europe,4,
1105,30298,Europe,4,9.96
1106,3719,Military,3,25.14
1107,29760,Americas,1,16.95
1108,23045,Americas,1,15.95
1109,7090,Europe,4,
1110,17631,Americas,1,48.0
1111,40532,World,0,40.0
1112,23050,Americas,1,42.5
1113,3836,World,0,5.7
1114,27531,World,0,
1115,38384,Military,3,24.11
1116,10331,Americas,1,
1117,7515,Americas,1,
1118,14420,Americas,1,16.23
1119,16966,Americas,1,46.48
1120,14603,Military,3,24.95
1121,40028,World,0,35.79
1122,24528,Americas,1,
1123,27226,Americas,1,18.36
1124,21344,World,0,5.17
1125,20934,Americas,1,42.0
1126,32148,Military,3,5.13
1127,11942,Americas,1,21.99
1128,10921,Americas,1,29.95
1129,6428,Americas,1,9.75
1130,28544,Americas,1,20.57
1131,32090,Americas,1,21.21
1132,5576,Europe,4,61.0
1133,32258,Military,3,
1134,10151,Americas,1,12.95
1135,3214,Americas,1,27.94
1136,30252,Americas,1,12.97
1137,15614,World,0,38.0
1138,16155,Europe,4,
1139,12622,Americas,1,21.38
1140,2830,Americas,1,
1141,15699,World,0,18.0
1142,18553,Military,3,21.73
1143,20804,Americas,1,
1144,37485,Ancient Civilizations,7,21.95
1145,2322,World,0,
1146,19806,Americas,1,
1147,9317,Europe,4,89.0
1148,34351,Americas,1,15.9
1149,38874,Military,3,5001.0
1150,10959,Africa,6,39.95
1151,15875,World,0,
1152,11713,Americas,1,21.99
1153,21052,Americas,1,20.8
1154,33399,Americas,1,19.79
1155,31681,Military,3,19.95
1156,26793,World,0,17.88
1157,27237,Americas,1,19.2
1158,12574,Americas,1,18.9
1159,11378,Americas,1,13.97
1160,31018,World,0,14.82
1161,17121,Americas,1,14.96
1162,1282,Americas,1,14.15
1163,31073,Americas,1,18.95
1164,36806,Europe,4,18.95
1165,34214,Americas,1,16.14
1166,10381,Americas,1,
1167,252,Americas,1,12.23
1168,25334,Americas,1,5.28
1169,25072,World,0,
1170,10539,World,0,18.55
1171,22362,Americas,1,
1172,3350,Americas,1,40.42
1173,5121,Americas,1,14.83
1174,10476,Americas,1,
1175,25304,Americas,1,17.9
1176,40228,Military,3,
1177,30772,Americas,1,19.95
1178,10490,Ancient Civilizations,7,38.95
1179,14768,Military,3,
1180,6921,World,0,26.44
1181,1487,Americas,1,17.52
1182,17707,Americas,1,
1183,842,Americas,1,
1184,40474,Americas,1,15.29
1185,14747,Military,3,69.99
1186,1278,Americas,1,7.97
1187,38717,Europe,4,78.78
1188,31084,Americas,1,
1189,15348,World,0,17.99
1190,6442,Americas,1,12.98
1191,18927,Europe,4,28.42
1192,21439,World,0,9.95
1193,31271,Americas,1,14.95
1194,25673,Military,3,
1195,38425,Military,3,15.98
1196,18113,Americas,1,24.95
1197,13608,Americas,1,20.38
1198,10445,World,0,23.95
1199,11756,Americas,1,24.99
1200,16041,Americas,1,
1201,21629,Military,3,17.95
1202,22688,Americas,1,
1203,3253,Americas,1,38.0
1204,28723,Americas,1,27.78
1205,31254,World,0,9.95
1206,14018,World,0,
1207,37254,Military,3,21.15
1208,14612,Europe,4,59.95
1209,3056,Americas,1,
1210,27852,Americas,1,13.99
1211,38177,Asia,2,17.19
1212,17971,Americas,1,22.06
1213,17016,Americas,1,18.53
1214,20503,Americas,1,22.7
1215,20240,Americas,1,19.95
1216,10091,Americas,1,14.99
1217,16125,World,0,11.47
1218,16696,Military,3,
1219,21099,Americas,1,
1220,2624,Americas,1,
1221,35203,World,0,25.19
1222,41139,Europe,4,9.84
1223,41198,Military,3,12.0
1224,32819,Americas,1,26.95
1225,35430,Americas,1,15.72
1226,9830,Military,3,38.9
1227,33298,Americas,1,13.84
1228,34199,Americas,1,20.38
1229,37178,Americas,1,12.95
1230,14971,World,0,16.56
1231,38643,Military,3,
1232,36014,Arctic & Antarctica,11,27.83
1233,19371,Middle East,8,65.0
1234,29400,Americas,1,10.87
1235,22137,Americas,1,26.66
1236,40134,Middle East,8,47.48
1237,20643,Americas,1,
1238,41208,Europe,4,23.66
1239,6803,Military,3,12.86
1240,15547,World,0,12.84
1241,28594,Americas,1,8.97
1242,7615,World,0,18.6
1243,9666,Europe,4,6.32
1244,967,Americas,1,35.95
1245,12079,Americas,1,20.75
1246,39683,Military,3,59.95
1247,40041,Americas,1,24.95
1248,3564,World,0,30.0
1249,40123,Americas,1,25.95
1250,20222,Americas,1,
1251,31151,World,0,20.15
1252,29226,Europe,4,21.98
1253,30460,Americas,1,18.95
1254,15019,Military,3,10.61
1255,31014,World,0,16.96
1256,37901,World,0,33.3
1257,16171,Europe,4,42.01
1258,210,Americas,1,55.01
1259,11472,Americas,1,12.95
1260,38181,Europe,4,18.95
1261,61,Military,3,
1262,37290,Africa,6,
1263,31618,Americas,1,19.45
1264,32431,Americas,1,21.09
1265,13069,Americas,1,17.37
1266,30939,Americas,1,
1267,5878,World,0,17.1
1268,25267,Americas,1,
1269,30094,Americas,1,11.55
1270,11915,Americas,1,21.99
1271,40659,Military,3,15.31
1272,30335,Americas,1,14.95
1273,32695,Americas,1,6.0
1274,11348,Americas,1,21.99
1275,962,World,0,6.03
1276,21687,Military,3,15.36
1277,38868,Europe,4,
1278,7563,Americas,1,15.66
1279,6400,World,0,12.57
1280,37453,Asia,2,18.5
1281,34002,Americas,1,
1282,18579,Military,3,17.3
1283,11247,Americas,1,21.99
1284,740,Americas,1,14.28
1285,3928,Americas,1,
1286,25810,Americas,1,19.99
1287,4903,Military,3,13.94
1288,20279,Americas,1,
1289,41289,Asia,2,59.73
1290,16730,World,0,16.11
1291,32235,Military,3,
1292,22332,Military,3,11.89
1293,36151,Military,3,18.95
1294,11878,Americas,1,21.99
1295,3734,Americas,1,36.06
1296,15491,World,0,9.99
1297,32984,Military,3,25.0
1298,34952,Americas,1,
1299,37724,Military,3,14.99
1300,11504,Americas,1,21.99
1301,4280,Americas,1,23.06
1302,15742,Americas,1,22.88
1303,10260,Americas,1,39.98
1304,30745,World,0,
1305,38843,Military,3,14.58
1306,22020,Middle East,8,13.32
1307,19111,World,0,29.95
1308,33190,Americas,1,
1309,29472,World,0,14.0
1310,27656,World,0,16.99
1311,4273,Americas,1,
1312,6493,Americas,1,14.95
1313,11082,Military,3,5.46
1314,22913,Americas,1,36.95
1315,3861,World,0,28.0
1316,29403,Americas,1,12.35
1317,20969,World,0,50.38
1318,33948,Americas,1,34.76
1319,17011,Americas,1,22.46
1320,28821,Americas,1,28.45
1321,37528,Europe,4,17.95
1322,3944,World,0,
1323,8383,Americas,1,
1324,9687,Americas,1,5.49
1325,11484,Americas,1,19.79
1326,5853,Military,3,40.0
1327,33245,World,0,12.16
1328,686,World,0,
1329,6013,Americas,1,14.95
1330,26180,Asia,2,24.95
1331,21835,Military,3,16.82
1332,31569,Military,3,27.02
1333,9036,World,0,6.98
1334,3792,Americas,1,64.95
1335,24046,Americas,1,34.62
1336,11497,Americas,1,19.79
1337,884,Americas,1,16.34
1338,24735,Military,3,22.5
1339,28388,Americas,1,14.95
1340,13197,Americas,1,21.99
1341,21543,Americas,1,
1342,1807,World,0,21.44
1343,7528,Europe,4,36.16
1344,21278,World,0,
1345,23318,Americas,1,
1346,5159,World,0,22.83
1347,36856,Military,3,17.95
1348,8909,World,0,
1349,6675,Americas,1,29.4
1350,29838,Americas,1,30.0
1351,38616,Europe,4,19.95
1352,8777,Americas,1,
1353,22376,Military,3,
1354,40305,Military,3,59.99
1355,27687,Americas,1,17.0
1356,10853,Military,3,18.95
1357,37699,Asia,2,21.95
1358,27336,Americas,1,24.95
1359,21668,Asia,2,14.48
1360,12946,Americas,1,21.99
1361,30965,Americas,1,
1362,17023,Americas,1,19.95
1363,22548,Americas,1,25.5
1364,29980,Americas,1,20.0
1365,33706,World,0,25.0
1366,6496,Americas,1,19.28
1367,34532,Americas,1,16.36
1368,39782,Military,3,
1369,23575,Americas,1,
1370,36357,Europe,4,21.95
1371,37980,Military,3,18.48
1372,16460,World,0,18.71
1373,1603,Americas,1,15.68
1374,40097,Americas,1,18.12
1375,29249,Military,3,26.44
1376,22239,Military,3,
1377,16386,Americas,1,26.95
1378,25024,World,0,20.99
1379,12151,Americas,1,13.5
1380,33283,Americas,1,14.0
1381,38028,Military,3,13.98
1382,3555,World,0,27.02
1383,11863,Americas,1,19.79
1384,6882,Americas,1,39.95
1385,37146,Military,3,16.16
1386,640,Americas,1,
1387,7390,World,0,12.89
1388,10835,Military,3,21.09
1389,27029,Americas,1,5.46
1390,7981,Americas,1,
1391,7487,Americas,1,12.0
1392,5567,Americas,1,72.0
1393,19756,World,0,15.3
1394,2730,Americas,1,
1395,37278,Military,3,
1396,17837,Americas,1,42.94
1397,12896,Americas,1,21.99
1398,18305,World,0,23.51
1399,725,Americas,1,41.49
1400,23571,World,0,16.79
1401,32968,Military,3,29.95
1402,30400,Historical Study & Educational Resources,9,
1403,19079,Americas,1,18.54
1404,21512,World,0,16.86
1405,22283,Americas,1,26.95
1406,7613,Americas,1,19.04
1407,39022,Americas,1,
1408,10354,Americas,1,33.12
1409,1402,Historical Study & Educational Resources,9,4.3
1410,32656,Americas,1,21.55
1411,19564,Americas,1,19.75
1412,35392,World,0,74.47
1413,20819,Americas,1,
1414,15230,Americas,1,35.0
1415,20137,Americas,1,24.95
1416,27053,World,0,11.99
1417,13130,Americas,1,21.99
1418,7976,Americas,1,15.35
1419,7193,World,0,
1420,12093,Americas,1,20.38
1421,39388,Military,3,16.95
1422,18559,Americas,1,44.0
1423,21287,World,0,22.39
1424,40851,Europe,4,
1425,9351,Europe,4,47.97
1426,16095,Europe,4,
1427,5262,Europe,4,12.49
1428,37305,Military,3,25.99
1429,23737,Americas,1,
1430,15381,World,0,31.95
1431,17961,Americas,1,
1432,15706,Americas,1,24.95
1433,19040,Americas,1,
1434,1077,Americas,1,
1435,33789,Americas,1,15.18
1436,23579,Americas,1,11.99
1437,40,Asia,2,13.61
1438,38140,Military,3,17.95
1439,32000,Americas,1,35.0
1440,11470,Americas,1,9.5
1441,24268,World,0,
1442,34248,Americas,1,19.63
1443,5732,Americas,1,9.99
1444,24764,Europe,4,30.0
1445,14508,Americas,1,12.93
1446,12506,Americas,1,21.99
1447,8602,Americas,1,31.99
1448,17736,Americas,1,45.0
1449,39828,Military,3,24.95
1450,14617,Americas,1,29.95
1451,12418,Americas,1,21.99
1452,25153,Americas,1,14.99
1453,36894,Europe,4,26.11
1454,26358,Military,3,48.67
1455,33166,Americas,1,37.32
1456,17446,Americas,1,
1457,5426,World,0,16.15
1458,39086,Americas,1,10.28
1459,34056,Americas,1,22.95
1460,6043,Americas,1,7.0
1461,26124,Americas,1,69.95
1462,19626,Americas,1,47.77
1463,12362,Americas,1,21.99
1464,20274,Americas,1,69.95
1465,27215,Europe,4,18.94
1466,40208,World,0,8.35
1467,34869,Military,3,48.61
1468,31648,Historical Study & Educational Resources,9,
1469,25802,Americas,1,
1470,40912,Military,3,16.98
1471,22619,Americas,1,
1472,39253,Americas,1,26.7
1473,37672,Military,3,15.16
1474,25886,Americas,1,12.95
1475,34564,Americas,1,18.93
1476,10202,World,0,7.71
1477,262,Europe,4,20.98
1478,15039,Military,3,12.98
1479,29707,Americas,1,19.92
1480,25951,Americas,1,20.75
1481,9640,World,0,23.23
1482,2980,World,0,19.95
1483,1912,Americas,1,
1484,12724,Americas,1,21.99
1485,12508,Americas,1,19.99
1486,36500,Americas,1,19.67
1487,2269,World,0,12.33
1488,1975,Americas,1,29.7
1489,22653,Americas,1,10.0
1490,3287,World,0,
1491,8786,Military,3,17.74
1492,27634,Americas,1,19.95
1493,29094,Military,3,15.45
1494,3640,Americas,1,9.03
1495,39996,Americas,1,19.95
1496,16610,World,0,
1497,34530,Military,3,11.55
1498,40597,Americas,1,13.99
1499,32477,Americas,1,31.45
1500,20207,Americas,1,20.24
1501,13040,Americas,1,21.99
1502,40270,Europe,4,62.3
1503,2289,World,0,
1504,40404,Americas,1,12.95
1505,11634,Americas,1,20.38
1506,22544,Americas,1,18.95
1507,40133,Americas,1,
1508,10500,Ancient Civilizations,7,16.15
1509,26954,World,0,
1510,14180,World,0,12.76
1511,3220,World,0,
1512,14183,Americas,1,
1513,9093,Africa,6,
1514,3150,Americas,1,19.65
1515,33826,Americas,1,14.95
1516,29970,Europe,4,11.95
1517,35124,World,0,16.0
1518,25408,World,0,
1519,16316,Americas,1,54.99
1520,2761,Americas,1,
1521,40787,Military,3,
1522,23182,Americas,1,
1523,7033,World,0,
1524,33429,Americas,1,20.99
1525,40090,Americas,1,17.76
1526,29582,Military,3,11.17
1527,20404,Americas,1,5.98
1528,25911,Americas,1,14.95
1529,2579,Europe,4,57.04
1530,14467,Americas,1,
1531,11373,Americas,1,21.99
1532,22922,Americas,1,18.44
1533,29724,Military,3,19.0
1534,19524,Americas,1,40.0
1535,32109,Americas,1,
1536,23256,Americas,1,
1537,34858,Americas,1,31.81
1538,40229,World,0,49.95
1539,20071,Americas,1,
1540,40763,Military,3,29.47
1541,35666,Americas,1,14.69
1542,39602,Europe,4,12.5
1543,16179,Americas,1,
1544,21126,Americas,1,25.0
1545,39625,Military,3,22.26
1546,18153,Americas,1,12.39
1547,23006,Americas,1,22.42
1548,14223,Americas,1,
1549,3460,Americas,1,
1550,13377,Americas,1,21.73
1551,7672,World,0,
1552,34329,Americas,1,14.58
1553,2135,Americas,1,
1554,5549,Military,3,24.97
1555,31016,World,0,19.27
1556,5201,World,0,
1557,28891,Americas,1,6.44
1558,16055,Americas,1,48.0
1559,6224,Americas,1,9.71
1560,37812,Europe,4,17.94
1561,29464,Military,3,10.99
1562,15607,World,0,13.45
1563,30765,Americas,1,
1564,33345,Americas,1,18.89
1565,34943,Americas,1,23.13
1566,5288,Europe,4,
1567,1053,Americas,1,
1568,19297,Americas,1,19.85
1569,28008,Americas,1,13.3
1570,14050,Asia,2,14.99
1571,24416,Americas,1,20.0
1572,24896,Americas,1,
1573,15639,World,0,10.87
1574,22935,Americas,1,
1575,38491,Americas,1,12.7
1576,28607,Americas,1,14.95
1577,38916,Americas,1,
1578,24745,World,0,16.13
1579,14774,Americas,1,
1580,12509,Americas,1,17.39
1581,4564,Americas,1,
1582,20521,Americas,1,24.95
1583,9441,Americas,1,20.41
1584,11477,Americas,1,21.38
1585,18159,Americas,1,
1586,36237,World,0,13.74
1587,10237,Military,3,4.99
1588,40242,Americas,1,29.54
1589,4347,Europe,4,34.9
1590,40866,Europe,4,29.0
1591,30068,Americas,1,19.03
1592,11475,Americas,1,21.99
1593,14703,Americas,1,69.99
1594,14169,Americas,1,18.25
1595,6708,World,0,
1596,33491,Americas,1,5.7
1597,19983,Americas,1,26.21
1598,36288,Military,3,20.66
1599,8586,Asia,2,49.58
1600,36415,Americas,1,40.12
1601,16495,Americas,1,21.95
1602,9654,Americas,1,
1603,35783,Americas,1,9.79
1604,12119,Americas,1,21.15
1605,2767,Americas,1,
1606,31798,Americas,1,30.8
1607,35587,Americas,1,17.33
1608,7142,World,0,
1609,30667,Americas,1,
1610,4855,Military,3,27.65
1611,1911,Americas,1,
1612,816,Americas,1,12.72
1613,32499,Asia,2,
1614,4047,Americas,1,16.95
1615,18236,World,0,28.52
1616,11768,Americas,1,21.99
1617,6521,Asia,2,11.54
1618,32751,Americas,1,27.0
1619,28184,Americas,1,15.94
1620,30107,World,0,16.94
1621,31180,Americas,1,9.72
1622,10904,Americas,1,
1623,13166,Americas,1,20.65
1624,18627,Europe,4,14.53
1625,8721,Military,3,21.95
1626,385,World,0,
1627,39772,Military,3,23.17
1628,3016,World,0,30.0
1629,26316,Americas,1,20.0
1630,24691,Americas,1,46.2
1631,2531,World,0,
1632,24978,Americas,1,
1633,2000,Americas,1,
1634,24960,Americas,1,24.91
1635,7743,Americas,1,
1636,12358,Americas,1,21.99
1637,1043,Americas,1,
1638,27551,Americas,1,31.49
1639,29070,Europe,4,15.2
1640,19532,Americas,1,17.96
1641,28886,Military,3,
1642,19986,Europe,4,7.22
1643,33545,Americas,1,19.99
1644,37238,Europe,4,21.79
1645,20124,Americas,1,
1646,26642,Americas,1,22.04
1647,35599,Americas,1,19.79
1648,9134,Europe,4,
1649,6231,World,0,12.83
1650,31548,Americas,1,
1651,19753,World,0,33.44
1652,13314,Americas,1,21.99
1653,31241,World,0,17.99
1654,19146,Americas,1,18.56
1655,16135,World,0,5.98
1656,1033,Europe,4,16.6
1657,28409,Americas,1,18.4
1658,24788,Military,3,
1659,21532,Americas,1,
1660,28079,Americas,1,17.39
1661,2110,World,0,
1662,38003,Military,3,9.38
1663,18661,Military,3,22.03
1664,28181,Americas,1,18.69
1665,36633,Europe,4,14.25
1666,17483,Americas,1,30.68
1667,5662,Europe,4,10.98
1668,17003,Americas,1,
1669,32753,Americas,1,
1670,30571,Americas,1,17.21
1671,17190,Americas,1,
1672,1697,Americas,1,19.27
1673,6072,Americas,1,7.99
1674,10065,Americas,1,39.95
1675,16621,Military,3,
1676,38692,Military,3,17.95
1677,36502,Americas,1,
1678,20161,Americas,1,5.7
1679,29461,Americas,1,21.95
1680,31247,World,0,7.0
1681,12584,Americas,1,21.68
1682,19000,Americas,1,9.98
1683,3855,World,0,
1684,32461,Military,3,19.33
1685,25266,Americas,1,18.95
1686,12257,Americas,1,21.99
1687,19902,Americas,1,37.6
1688,491,World,0,19.95
1689,8435,Europe,4,13.04
1690,5809,World,0,
1691,32550,World,0,11.95
1692,21451,World,0,22.0
1693,37215,Military,3,45.0
1694,1139,Africa,6,11.0
1695,23505,World,0,16.56
1696,32806,Americas,1,28.0
1697,32173,World,0,51.6
1698,17680,Americas,1,45.21
1699,1668,Americas,1,
1700,16071,Europe,4,15.97
1701,33090,Europe,4,15.78
1702,24794,Americas,1,14.5
1703,40533,Americas,1,17.95
1704,38840,Military,3,
1705,18154,Americas,1,
1706,8085,Americas,1,
1707,10791,Military,3,39.95
1708,30514,Americas,1,
1709,18772,Africa,6,16.95
1710,37906,Military,3,24.1
1711,28645,Americas,1,14.95
1712,23409,Americas,1,9.95
1713,13389,Americas,1,21.99
1714,7402,Military,3,11.14
1715,35134,Americas,1,16.2
1716,36524,Europe,4,
1717,34090,Americas,1,19.95
1718,7001,Americas,1,9.6
1719,15821,World,0,19.16
1720,26130,Americas,1,14.99
1721,26193,Historical Study & Educational Resources,9,19.95
1722,8156,Americas,1,
1723,38366,Americas,1,36.04
1724,38337,Europe,4,49.62
1725,17639,Americas,1,
1726,24839,Americas,1,39.0
1727,29839,Americas,1,23.99
1728,26357,Europe,4,29.83
1729,32055,Americas,1,
1730,20623,Americas,1,
1731,24227,Americas,1,17.95
1732,13993,Europe,4,12.6
1733,4217,Americas,1,
1734,5872,Military,3,
1735,40554,World,0,14.49
1736,30472,Americas,1,12.0
1737,36919,Military,3,22.95
1738,9391,Americas,1,
1739,4243,Europe,4,31.84
1740,7411,Europe,4,17.0
1741,3931,Americas,1,
1742,25366,Americas,1,17.99
1743,30422,Military,3,19.99
1744,7602,Europe,4,33.75
1745,10708,Americas,1,
1746,21023,Americas,1,24.95
1747,30854,Americas,1,48.99
1748,3445,Americas,1,95.0
1749,12486,Americas,1,21.99
1750,6418,Asia,2,
1751,12921,Americas,1,21.99
1752,16176,Asia,2,24.95
1753,22231,Americas,1,24.95
1754,3798,Military,3,24.95
1755,2247,Ancient Civilizations,7,11.84
1756,29002,Military,3,11.87
1757,22100,Americas,1,8.95
1758,33317,Americas,1,26.99
1759,39657,Military,3,35.75
1760,4034,Americas,1,
1761,38236,Europe,4,29.0
1762,28053,Americas,1,16.78
1763,21365,World,0,21.28
1764,23918,World,0,
1765,6631,World,0,
1766,3418,Americas,1,
1767,12515,Americas,1,19.79
1768,18503,Americas,1,
1769,2549,Americas,1,
1770,25803,Americas,1,23.09
1771,5654,Americas,1,
1772,9994,Americas,1,14.43
1773,40748,Military,3,28.72
1774,24615,Americas,1,18.95
1775,35704,Americas,1,12.71
1776,29143,Military,3,13.59
1777,28245,Americas,1,17.59
1778,15107,Americas,1,
1779,18833,Americas,1,25.0
1780,4851,Military,3,14.05
