paperId,title,year,venue,citationCount,similarity,buckets,authors,tldr,found_via,abstract_preview,already_cited
9ac741803ab714ea51edded57d3b149eaf896dc3,Odin: Oriented Dual-module Integration for Text-rich Network Representation Learning,2025,Neurocomputing,0,0.8833,B,Kaifeng Hong; Yinglong Zhang; Xiaoying Hong; Xuewen Xia; Xing Xu,"Odin (Oriented Dual-module INtegration), a new architecture that injects graph structure into Transformers at selected depths through an oriented dual-module mechanism, and Light Odin, a lightweight variant that preserves the same layer-aligned structural abstraction for faster training and inference.","GLEM:citations,OFA:citations,TAPE:citations",Text-attributed graphs require models to effectively combine strong textual understanding with structurally informed reasoning. Existing approaches either rely on GNNs--limited by over-smoothing and h,no
3fe789d4a3fe82007af9e610675207e0d5a2c524,On the Safety of Graph Representation Learning,2026,arXiv.org,0,0.8833,F,Xiaoguang Guo; Zehong Wang; Ziming Li; Shawn Spitzel; S. Kwon; Tianyi Ma; Yanfang Ye; Chuxu Zhang,"GRL-Safety is introduced, a multi-axis safety evaluation benchmark for GRL, which evaluates twelve representative methods, spanning topology-only embedding methods, supervised GNNs, self-supervised graph models, and GFMs, on twenty-five graph datasets under standardized evaluation conditions while preserving method-native adaptation.",OFA:citations,"Graph representation learning (GRL) has evolved from topology-only graph embeddings to task-specific supervised GNNs, and more recently to reusable representations and graph foundation models (GFMs). ",no
741f780f2da75d9999876b82d9f2acac79720944,Integrating Structural and Semantic Signals in Text-Attributed Graphs with BiGTex,2025,Machine Learning with Applications,4,0.8832,B,Azadeh Beiranvand; S. Vahidipour,"This work proposes BiGTex (Bidirectional Graph Text), a novel architecture that tightly integrates GNNs and LLMs through stacked Graph-Text Fusion Units, and achieves state-of-the-art performance in node classification and generalizes effectively to link prediction.","GLEM:citations,TAPE:citations",Text-attributed graphs (TAGs) present unique challenges in representation learning by requiring models to capture both the semantic richness of node-associated texts and the structural dependencies of,no
86454a0383d8b59ae2843116f960a1c99551f5ed,Parameter-Efficient Tuning Large Language Models for Graph Representation Learning,2024,arXiv.org,3,0.8831,F,Qi Zhu; Da Zheng; Xiang Song; Shichang Zhang; Bowen Jin; Yizhou Sun; G. Karypis,"Graph-aware Parameter-Efficient Fine-Tuning - GPEFT is introduced, a novel approach for efficient graph representation learning with LLMs on text-rich graphs that directly generate the node embeddings from large language models with an affordable fine-tuning cost.",GLEM:citations,"Text-rich graphs, which exhibit rich textual information on nodes and edges, are prevalent across a wide range of real-world business applications. Large Language Models (LLMs) have demonstrated remar",no
0461a4cd6d5fd75305fe67d65a67e244f4e8ec0a,GraphPFN: A Prior-Data Fitted Graph Foundation Model,2025,arXiv.org,18,0.8827,F,Dmitry Eremeev; Oleg Platonov; Gleb Bazhenov; Artem Babenko; Liudmila Prokhorenkova,"GraphPFN is proposed, a PFN-based model designed and pretrained specifically for graph node-level tasks and achieves state-of-the-art results in both in-context learning and finetuning regimes, outperforming G2T-FM, prior GFMs, and task-specific GNNs trained from scratch.",OFA:citations,"Graph foundation models face several fundamental challenges including transferability across diverse domains and data scarcity, which calls into question the very feasibility of creating such models. ",no
4633d08cded8a6d1d6aba6ce8eeb7fd88547bca8,LLM4GNAS: A Large Language Model Based Toolkit for Graph Neural Architecture Search,2025,arXiv.org,3,0.8823,D,Yang Gao; Hong Yang; Yi-Zhi Chen; Jun-Xian Wu; Peng Zhang; Haishuai Wang,"LLM4GNAS is a toolkit for GNAS that leverages the generative capabilities of Large Language Models, enabling the adaptation of GNAS methods to new search spaces through the modification of LLM prompts, and outperforms existing GNAS methods on tasks involving both homogeneous and heterogeneous graphs.","AutoML_graph:citations,TAPE:citations","Graph Neural Architecture Search (GNAS) facilitates the automatic design of Graph Neural Networks (GNNs) tailored to specific downstream graph learning tasks. However, existing GNAS approaches often r",no
1ff82acd7854dfca7f241d5429b5885b1d99db95,GraphRAFT: Retrieval Augmented Fine-Tuning for Knowledge Graphs on Graph Databases,2025,arXiv.org,7,0.8818,C,Alfred Clemedtson; Borun Shi,"GraphRAFT is presented, a retrieve-and-reason framework that finetunes LLMs to generate provably correct Cypher queries to retrieve high-quality subgraph contexts and produce accurate answers that can be taken off theshelf and used on KGs stored in native graph DBs.","GLEM:citations,TAPE:citations",Large language models have shown remarkable language processing and reasoning ability but are prone to hallucinate when asked about private data. Retrieval-augmented generation (RAG) retrieves relevan,no
a899510fe70c57a9d2a2bd180bd4096736e3bd3b,Improving LLM Reasoning with Homophily-aware Structural and Semantic Text-Attributed Graph Compression,2026,arXiv.org,0,0.8815,B,Zijun Di; Bin Lu; Huquan Kang; Luoyi Fu; Jiaxin Ding; Xiaoying Gan; Lei Zhou; Xinbing Wang; Cheng Zhou,"Extensive experiments on 10 node-level benchmarks across LLMs of varying sizes and families demonstrate that, by feeding LLMs with structurally and semantically compressed inputs, HS2C simultaneously enhances the compression rate and downstream inference accuracy, validating its superiority and scalability.",TAPE:citations,Large language models (LLMs) have demonstrated promising capabilities in Text-Attributed Graph (TAG) understanding. Recent studies typically focus on verbalizing the graph structures via handcrafted p,no
73b3d2665f76ee0120738f31af4c780335376f16,Graph Machine Learning Meets Multi-Table Relational Data,2024,Knowledge Discovery and Data Mining,10,0.8814,"A,T",Quan Gan; Minjie Wang; David Wipf; Christos Faloutsos,"This survey surveys existing tools and strategies that can be combined to address the more fundamental problem of predictive tabular modeling over data native to multiple tables, with no explicit relational structure assumed a priori.",AutoG:references,"While graph machine learning, and notably graph neural networks (GNNs), have gained immense traction in recent years, application is predicated on access to a known input graph upon which predictive m",no
1bd57f00a1cb85c1242924e0e80c6b2c0de9a9ab,Revisiting Random Walks for Learning on Graphs,2024,International Conference on Learning Representations,19,0.8812,F,Jinwoo Kim; Olga Zaghen; Ayhan Suleymanzade; Y. Ryou; Seunghoon Hong,unavailable,"GLEM:citations,TAPE:citations","We revisit a simple model class for machine learning on graphs, where a random walk on a graph produces a machine-readable record, and this record is processed by a deep neural network to directly mak",no
3f80a0ec819a6b781ba2babbb9459029d8fc3356,MetaGL: Evaluation-Free Selection of Graph Learning Models via Meta-Learning,2022,International Conference on Learning Representations,8,0.8806,F,Namyong Park; Ryan A. Rossi; Nesreen K. Ahmed; C. Faloutsos,"This work develops the first meta-learning approach for evaluation-free graph learning model selection, called MetaGL, which utilizes the prior performances of existing methods on various benchmark graph datasets to automatically select an effective model for the new graph, without any model training or evaluations.",AutoML_graph:citations,"Given a graph learning task, such as link prediction, on a new graph, how can we select the best method as well as its hyperparameters (collectively called a model) without having to train or evaluate",no
bab2f5cb837af0f34ca5ed5e42e47a35b0432b00,Advancing Tabular Data Classification with Graph Neural Networks: A Random Forest Proximity Method,2024,BigData Congress [Services Society],3,0.8805,T,Soheila Farokhi; Hao-Zhe Chen; Kevin R. Moon; Hamid Karimi,unavailable,GSL_IDGL:citations,"Graphs are essential for modeling complex relationships, analyzing networks, and offering versatile representations that capture diverse data structures. Graph Neural Networks (GNNs) excel in processi",no
f67f718288c545164704a3e253e165be5a6da59f,A Survey on Self-Supervised Graph Foundation Models: Knowledge-Based Perspective,2024,IEEE Transactions on Knowledge and Data Engineering,14,0.8804,F,Zi-qiang Zhao; Yixin Su; Yu-Hua Li; Yixiong Zou; Ruixuan Li; Rui Zhang,"A knowledge-based taxonomy that categorizes self-supervised graph models by the specific graph knowledge utilized, including microscopic (nodes, links, etc.), mesoscopic (context, clusters, etc.), and macroscopic (global structure, manifolds, etc.) is presented.","GLEM:citations,TAPE:citations",The field of graph foundation models (GFMs) has seen a dramatic rise in interest in recent years. Their powerful generalization ability is believed to be endowed by self-supervised pre-training and do,no
3f7afdeccdc33c39b3b62a251b07baf2196a8e4f,LPNL: Scalable Link Prediction with Large Language Models,2024,Annual Meeting of the Association for Computational Linguistics,14,0.8803,F,Baolong Bi; Shenghua Liu; Yiwei Wang; Lingrui Mei; Xueqi Cheng,"This work introduces LPNL (Link Prediction via Natural Language), a framework based on large language models designed for scalable link prediction on large-scale heterogeneous graphs, and proposes a two-stage sampling pipeline to extract crucial information from the graphs.",GLEM:citations,"Exploring the application of large language models (LLMs) to graph learning is a emerging endeavor. However, the vast amount of information inherent in large graphs poses significant challenges to thi",no
6420e0641be90ecfbb431cb77accc300a4a70e11,How to Make LMs Strong Node Classifiers?,2024,Conference of the European Chapter of the Association for Computational Linguistics,5,0.8798,F,Zhe Xu; Kaveh Hassani; Si Zhang; Han-Qing Zeng; Michihiro Yasunaga; Limei Wang; Dongqi Fu; Ning Yao; Bo Long; Hanghang Tong,"A novel approach that empowers off-the-shelf LMs to achieve performance comparable to state-of-the-art (SOTA) GNNs on node classification tasks, without requiring any architectural modification.",GLEM:citations,"Language Models (LMs) are increasingly challenging the dominance of domain-specific models, such as Graph Neural Networks (GNNs) and Graph Transformers (GTs), in graph learning tasks. Following this t",no
b047a3018296a241ed3b7e067c29c469411cef8a,GUNDAM: Aligning Large Language Models with Graph Understanding,2024,arXiv.org,7,0.8797,F,Sheng Ouyang; Yu-Lan Hu; Ge Chen; Yong Liu,"This work introduces the \textbf{G}raph, a model that adapts LLMs to better understand and engage with the structure of graph data, enabling them to perform complex reasoning tasks by leveraging the graph's structure itself.",TAPE:citations,"Large Language Models (LLMs) have achieved impressive results in processing text data, which has sparked interest in applying these models beyond textual data, such as graphs. In the field of graph le",no
bde114f89eb9a9cb2e90bb699f6891c62500da4e,Why Does Graph Learning Fail to Fully Benefit from a Text Teacher?,2026,unavailable,0,0.8797,F,Fumiaki Kimino; Ryoma Sato Sokendai; National Institute of Informatics,"A multimodal model that combines two complementary ideas: a self-supervised method that enables a GNN encoder pretrained on one dataset to operate directly on another dataset with a different node-feature dimensionality, without rebuilding the model or realigning the data is investigated.",GLEM:citations,Graph neural networks (GNNs) are widely used to represent complex interactions and relationships among entities. We investigate a multimodal model that combines two complementary ideas: a self-supervi,no
